1,17552952
2,2646856
3,1983321
4,1574205
5,1279635
6,1027199
7,844225
8,806170
9,807945
10,817796
11,827350
12,841862
13,847831
14,841106
15,818736
16,801986
17,794165
18,778641
19,768767
20,766753
21,768552
22,770814
23,773543
24,768508
25,768290
26,764179
27,757596
28,753998
29,754199
30,757697
31,763696
32,764088
33,762394
34,771090
35,758810
36,749540
37,749371
38,740583
39,745734
40,752394
41,755211
42,764501
43,757142
44,754583
45,750030
46,731012
47,720746
48,721088
49,717154
50,720579
51,717157
52,728245
53,730004
54,737588
55,729291
56,727441
57,726905
58,714074
59,709232
60,710385
61,707251
62,711439
63,714179
64,727071
65,732587
66,743859
67,748490
68,752268
69,738998
70,740701
71,722675
72,717493
73,709849
74,702805
75,699102
76,694448
77,685097
78,685952
79,685117
80,681209
81,683254
82,677046
83,667557
84,666226
85,648190
86,646944
87,643858
88,647693
89,651353
90,663868
91,667770
92,681064
93,690453
94,692891
95,694083
96,693206
97,693299
98,679164
99,683707
100,673318
101,673557
102,678073
103,682787
104,683145
105,681479
106,670229
107,668022
108,667939
109,657613
110,652384
111,656677
112,654517
113,659655
114,656431
115,658159
116,657545
117,651720
118,646228
119,653804
120,654813
121,643224
122,654352
123,654939
124,658728
125,650153
126,651948
127,647656
128,638793
129,635986
130,628800
131,628652
132,628196
133,635232
134,633992
135,630119
136,630736
137,629904
138,624789
139,619267
140,603127
141,605069
142,610480
143,614395
144,626252
145,635417
146,644078
147,656035
148,639889
149,611958
150,591406
151,560071
152,549663
153,559257
154,590871
155,658591
156,725679
157,781204
158,828401
159,852858
160,862224
161,849638
162,838269
163,830692
164,811931
165,801049
166,786245
167,764675
168,753203
169,736551
170,730322
171,718012
172,717173
173,708707
174,701349
175,697258
176,688303
177,687578
178,687535
179,678725
180,671920
181,674016
182,665390
183,666749
184,663312
185,663422
186,658254
187,659925
188,653415
189,653889
190,647830
191,647549
192,643821
193,642819
194,643694
195,641200
196,640737
197,644983
198,639549
199,635886
200,636825
201,639554
202,636780
203,630450
204,631434
205,634077
206,627799
207,632590
208,632930
209,628887
210,626381
211,626605
212,627262
213,629947
214,624448
215,624836
216,621002
217,628408
218,626303
219,625439
220,627008
221,625628
222,624325
223,619032
224,623714
225,629841
226,623161
227,626787
228,625248
229,620797
230,625431
231,615791
232,623318
233,623132
234,624699
235,618156
236,627862
237,622779
238,625459
239,626209
240,622263
241,624453
242,623192
243,626775
244,630334
245,623386
246,623249
247,618813
248,622420
249,616316
250,622646
251,621822
252,624765
253,618626
254,621847
255,619446
256,623223
257,624584
258,622394
259,622136
260,626731
261,615226
262,615562
263,621810
264,618996
265,619382
266,620878
267,619539
268,627656
269,623742
270,619966
271,621910
272,624529
273,622298
274,617788
275,622194
276,624122
277,622027
278,621370
279,623616
280,623162
281,625122
282,617324
283,622179
284,623056
285,620246
286,618188
287,620775
288,623480
289,620987
290,627454
291,619681
292,618854
293,624946
294,622617
295,618844
296,620973
297,624581
298,621449
299,623932
300,618796
301,620433
302,619583
303,617202
304,620090
305,620962
306,619229
307,624064
308,621562
309,622790
310,623027
311,620905
312,619157
313,623557
314,619390
315,622931
316,630350
317,621901
318,631684
319,623964
320,626514
321,625731
322,626018
323,630760
324,627921
325,630110
326,628472
327,626731
328,628039
329,632314
330,633928
331,630802
332,632392
333,630703
334,635946
335,631406
336,629946
337,628804
338,629882
339,633059
340,634878
341,623847
342,627669
343,630947
344,626988
345,631143
346,632598
347,627118
348,633404
349,629395
350,631503
351,621907
352,627719
353,625571
354,622886
355,623366
356,625665
357,623966
358,626131
359,624649
360,622051
361,625087
362,630695
363,628327
364,628954
365,624497
366,625223
367,624807
368,621607
369,627244
370,624441
371,625657
372,626857
373,626801
374,621524
375,616555
376,618796
377,612448
378,613162
379,614759
380,617954
381,615846
382,616740
383,618206
384,616142
385,616839
386,618090
387,616721
388,613588
389,615807
390,616704
391,621286
392,617817
393,616794
394,616216
395,611009
396,614116
397,613316
398,610704
399,613426
400,612725
401,608801
402,612546
403,611477
404,609525
405,609498
406,608183
407,611398
408,606113
409,608728
410,611470
411,616353
412,605952
413,614897
414,611202
415,605669
416,610637
417,615631
418,607584
419,606524
420,608454
421,607977
422,603827
423,608096
424,607589
425,607028
426,613206
427,611190
428,610688
429,616138
430,605292
431,608771
432,610461
433,610578
434,610185
435,610169
436,607733
437,614765
438,611697
439,614165
440,607991
441,612318
442,609707
443,611911
444,610926
445,615405
446,613122
447,612897
448,614567
449,610027
450,614517
451,605704
452,613655
453,610296
454,610003
455,612303
456,609614
457,613935
458,616101
459,612017
460,613319
461,612405
462,609895
463,612040
464,612790
465,612830
466,620003
467,620590
468,613754
469,611798
470,610099
471,614728
472,618104
473,613397
474,617106
475,616364
476,614895
477,617390
478,617033
479,617714
480,619560
481,620070
482,613699
483,617532
484,616657
485,616206
486,620174
487,616823
488,619096
489,621287
490,623754
491,619694
492,625503
493,619143
494,621727
495,618034
496,616229
497,621011
498,621524
499,626774
500,620687
501,621615
502,623478
503,625467
504,619327
505,625014
506,620493
507,619469
508,612130
509,623603
510,622430
511,619134
512,618492
513,617105
514,619788
515,623458
516,614818
517,621035
518,617176
519,619785
520,621128
521,616649
522,618511
523,621906
524,621635
525,619696
526,621994
527,618995
528,625459
529,621413
530,625649
531,623477
532,620937
533,619358
534,620632
535,618086
536,616744
537,616087
538,611596
539,612123
540,617728
541,616520
542,616792
543,618830
544,613678
545,616292
546,618158
547,620279
548,617261
549,617154
550,620254
551,620997
552,615307
553,610199
554,612482
555,614475
556,616361
557,610539
558,612262
559,612993
560,611230
561,619746
562,615618
563,611721
564,612648
565,616571
566,611090
567,617490
568,616310
569,610896
570,608048
571,611347
572,610940
573,606659
574,609611
575,607380
576,619002
577,609514
578,612861
579,610893
580,608207
581,609206
582,612180
583,607701
584,611008
585,605365
586,608503
587,610757
588,610924
589,611906
590,610771
591,609705
592,611112
593,612383
594,610237
595,609219
596,609221
597,607213
598,609175
599,609533
600,607401
601,607860
602,611069
603,608686
604,610823
605,606467
606,609055
607,610259
608,606739
609,611803
610,610234
611,607327
612,605015
613,609563
614,609249
615,610508
616,604098
617,609949
618,608338
619,613340
620,615816
621,615024
622,610303
623,610584
624,605366
625,610516
626,611687
627,603356
628,611616
629,611560
630,610505
631,606067
632,605218
633,604053
634,609368
635,604644
636,608980
637,608152
638,613854
639,621719
640,611376
641,611281
642,612585
643,611127
644,612016
645,610665
646,610871
647,614025
648,607193
649,606192
650,608745
651,610287
652,609677
653,613781
654,612410
655,613834
656,604314
657,609476
658,612146
659,609382
660,604998
661,606592
662,613768
663,615756
664,613476
665,609704
666,612020
667,611799
668,612792
669,611651
670,606497
671,614001
672,615049
673,610189
674,606772
675,613334
676,612931
677,607998
678,614588
679,611016
680,610775
681,608519
682,617047
683,607046
684,610729
685,610157
686,604828
687,612571
688,616252
689,610152
690,619480
691,611655
692,605880
693,610031
694,609951
695,607884
696,610075
697,610699
698,611497
699,611066
700,607641
701,608824
702,615105
703,614198
704,617143
705,616663
706,611183
707,611668
708,608003
709,611800
710,612845
711,611350
712,609371
713,608047
714,606167
715,608103
716,611932
717,612018
718,609781
719,607332
720,607256
721,608588
722,602452
723,603700
724,602466
725,605563
726,601337
727,609498
728,602202
729,604499
730,611714
731,601251
732,612185
733,605608
734,607027
735,603875
736,602791
737,611966
738,608304
739,609003
740,604262
741,603927
742,605820
743,608085
744,606307
745,607004
746,604547
747,612724
748,606309
749,608291
750,606708
751,614343
752,608991
753,605436
754,607917
755,607224
756,605903
757,605258
758,614995
759,608280
760,607412
761,607933
762,607768
763,606723
764,610336
765,605854
766,602155
767,606021
768,605176
769,605878
770,609435
771,602845
772,607042
773,606432
774,601620
775,599867
776,607233
777,606540
778,605401
779,607027
780,606791
781,602471
782,601495
783,606838
784,600430
785,604781
786,606563
787,605415
788,607959
789,612706
790,608242
791,608022
792,604158
793,608210
794,603583
795,608403
796,609894
797,607716
798,604943
799,607370
800,606289
801,606753
802,609229
803,607524
804,610663
805,611442
806,612506
807,605084
808,605955
809,611462
810,608176
811,609059
812,609550
813,605137
814,605910
815,600622
816,602988
817,601422
818,605852
819,606495
820,604879
821,601920
822,603883
823,606387
824,608653
825,604677
826,614395
827,608000
828,607358
829,604689
830,604401
831,602131
832,600429
833,600616
834,606441
835,605665
836,606208
837,604586
838,606448
839,600095
840,608226
841,601943
842,604645
843,604626
844,605197
845,604554
846,605019
847,603805
848,603771
849,609182
850,604294
851,602566
852,605708
853,605691
854,606034
855,606951
856,605169
857,603207
858,599338
859,607053
860,606655
861,600730
862,606192
863,604802
864,604782
865,608928
866,602545
867,607723
868,609767
869,614937
870,606109
871,606658
872,608428
873,598895
874,606780
875,607252
876,604580
877,607681
878,607355
879,604522
880,603118
881,606247
882,608328
883,599295
884,606322
885,602269
886,609904
887,603768
888,604888
889,600767
890,603939
891,603454
892,607113
893,604834
894,603240
895,599325
896,603112
897,603357
898,608674
899,607527
900,601737
901,609323
902,605241
903,602948
904,609084
905,607658
906,602969
907,608163
908,600940
909,608093
910,603319
911,599613
912,598956
913,605868
914,602833
915,606322
916,601018
917,606268
918,603725
919,606033
920,597139
921,604350
922,601689
923,602513
924,600536
925,604501
926,600044
927,599709
928,603756
929,602266
930,602268
931,604197
932,606363
933,604136
934,609316
935,598434
936,607872
937,601029
938,603752
939,600213
940,600148
941,602409
942,603920
943,605529
944,602404
945,606418
946,601176
947,601371
