125,650153,6.451307e+05,1214450,1.198301e+06
126,651948,6.429102e+05,1208195,1.194304e+06
127,647656,6.404809e+05,1208303,1.189818e+06
128,638793,6.381512e+05,1188995,1.185561e+06
129,635986,6.363489e+05,1182142,1.182719e+06
130,628800,6.358675e+05,1172078,1.182126e+06
131,628652,6.367341e+05,1168135,1.183893e+06
132,628196,6.389101e+05,1169244,1.187638e+06
133,635232,6.420548e+05,1176101,1.193336e+06
134,633992,6.456806e+05,1180295,1.200429e+06
135,630119,6.496926e+05,1181277,1.207890e+06
136,630736,6.535604e+05,1185240,1.215567e+06
137,629904,6.571210e+05,1173555,1.222705e+06
138,624789,6.605754e+05,1162225,1.229562e+06
139,619267,6.635612e+05,1155543,1.236038e+06
140,603127,6.663968e+05,1142283,1.241939e+06
141,605069,6.689083e+05,1139760,1.247581e+06
142,610480,6.710089e+05,1130132,1.252465e+06
143,614395,6.729988e+05,1152154,1.256961e+06
144,626252,6.747698e+05,1172418,1.261404e+06
145,635417,6.762702e+05,1195717,1.265372e+06
146,644078,6.775094e+05,1219349,1.268861e+06
147,656035,6.789594e+05,1234707,1.272150e+06
148,639889,6.800251e+05,1216710,1.275038e+06
149,611958,6.809351e+05,1161158,1.277663e+06
150,591406,6.816906e+05,1110027,1.279869e+06
151,560071,6.824387e+05,1052870,1.282197e+06
152,549663,6.831373e+05,1022548,1.284473e+06
153,559257,6.839192e+05,1031922,1.286505e+06
154,590871,6.847022e+05,1107732,1.288850e+06
155,658591,6.854068e+05,1213424,1.291154e+06
156,725679,6.862934e+05,1336259,1.293473e+06
157,781204,6.870137e+05,1436981,1.295720e+06
158,828401,6.877697e+05,1520879,1.297981e+06
159,852858,6.883203e+05,1582953,1.299870e+06
160,862224,6.888973e+05,1598304,1.301646e+06
161,849638,689449,1598678,1.303371e+06
162,838269,6.900213e+05,1575488,1.304904e+06
163,830692,6.904823e+05,1561047,1.306671e+06
164,811931,6.910529e+05,1537483,1.308662e+06
165,801049,6.916130e+05,1506616,1.310603e+06
166,786245,692484,1491768,1.312684e+06
167,764675,6.932438e+05,1458471,1.314515e+06
168,753203,6.938779e+05,1429049,1.316638e+06
169,736551,6.944524e+05,1420247,1.318493e+06
170,730322,6.947455e+05,1396618,1.319862e+06
171,718012,6.948498e+05,1381225,1.320668e+06
172,717173,6.948676e+05,1368126,1.320766e+06
173,708707,6.945443e+05,1361861,1.320739e+06
174,701349,6.944658e+05,1346173,1.321085e+06
175,697258,6.949534e+05,1336429,1.322345e+06
176,688303,6.958975e+05,1333145,1.324516e+06
177,687578,6.974016e+05,1324274,1.327588e+06
178,687535,6.989857e+05,1311934,1.331272e+06
179,678725,7.004009e+05,1308613,1.334845e+06
180,671920,7.012481e+05,1299604,1.336935e+06
181,674016,7.006443e+05,1290357,1.336962e+06
182,665390,6.988190e+05,1282771,1.334528e+06
183,666749,6.959117e+05,1284514,1.330045e+06
184,663312,6.919997e+05,1272436,1.323808e+06
185,663422,6.875589e+05,1270909,1.316347e+06
186,658254,6.829390e+05,1269221,1.308610e+06
187,659925,6.785786e+05,1263419,1.300834e+06
188,653415,6.744939e+05,1263684,1.293630e+06
189,653889,6.704499e+05,1263759,1.286402e+06
190,647830,6.667814e+05,1254536,1.279578e+06
191,647549,6.632510e+05,1248400,1.273408e+06
192,643821,6.601562e+05,1233191,1.267491e+06
193,642819,6.574430e+05,1238389,1262096
194,643694,6.549378e+05,1246766,1.257366e+06
195,641200,6.527899e+05,1242196,1.252893e+06
196,640737,6.507371e+05,1236856,1.248661e+06
197,644983,6.489001e+05,1224345,1.244756e+06
198,639549,6.469758e+05,1233325,1.241162e+06
199,635886,6.453093e+05,1234362,1.237633e+06
200,636825,6.439071e+05,1225436,1.234315e+06
201,639554,6.424543e+05,1220715,1.231271e+06
202,636780,6.412481e+05,1209541,1.228301e+06
203,630450,6.400259e+05,1210457,1.225305e+06
204,631434,6.387173e+05,1214106,1.222717e+06
205,634077,6.376723e+05,1214357,1.220055e+06
206,627799,6.365718e+05,1214780,1.217719e+06
207,632590,6.355777e+05,1212158,1.215448e+06
208,632930,6.347491e+05,1208302,1.213304e+06
209,628887,6.339246e+05,1202831,1.211197e+06
210,626381,6.330392e+05,1202427,1.209245e+06
211,626605,6.323419e+05,1203725,1.207319e+06
212,627262,6.316463e+05,1202079,1.205358e+06
213,629947,6.309705e+05,1208099,1.203672e+06
214,624448,6.304371e+05,1192437,1.201894e+06
215,624836,6.298170e+05,1189452,1.200116e+06
216,621002,6.293586e+05,1191958,1.198478e+06
217,628408,628881,1189983,1.196905e+06
218,626303,6.285468e+05,1183319,1.195651e+06
219,625439,6.283020e+05,1187844,1.194313e+06
220,627008,6.279038e+05,1192074,1.192789e+06
221,625628,6.275518e+05,1180830,1.191244e+06
222,624325,6.271219e+05,1182060,1.189859e+06
223,619032,6.266795e+05,1184809,1.188812e+06
224,623714,6.262239e+05,1181909,1.187340e+06
225,629841,6.259643e+05,1176918,1.185898e+06
226,623161,6.256702e+05,1181206,1.184633e+06
227,626787,6.253802e+05,1181686,1.183466e+06
228,625248,6.250242e+05,1171456,1.182585e+06
229,620797,6.248555e+05,1179969,1.181547e+06
230,625431,6.246205e+05,1172857,1.180408e+06
231,615791,6.244076e+05,1180435,1.179152e+06
232,623318,6.243446e+05,1174557,1.178010e+06
233,623132,6.241447e+05,1173417,1.176877e+06
234,624699,6.239330e+05,1177089,1.175846e+06
235,618156,6.238908e+05,1172863,1.174885e+06
236,627862,6.236720e+05,1172689,1.174011e+06
237,622779,6.234555e+05,1169201,1.173207e+06
238,625459,6.233486e+05,1177453,1.172297e+06
239,626209,6.231339e+05,1173000,1171276
240,622263,6.230345e+05,1173086,1.170476e+06
241,624453,6.229569e+05,1170961,1.169748e+06
242,623192,6.229283e+05,1168209,1.169035e+06
243,626775,6.229135e+05,1169211,1.168202e+06
244,630334,6.228633e+05,1170181,1.167652e+06
245,623386,6.227560e+05,1169018,1.166828e+06
246,623249,6.226560e+05,1163396,1.166049e+06
247,618813,6.226345e+05,1166238,1.165482e+06
248,622420,6.225947e+05,1170923,1.164926e+06
249,616316,6.225703e+05,1158287,1.164239e+06
250,622646,6.225405e+05,1160816,1163514
251,621822,6.224284e+05,1160890,1.162994e+06
252,624765,6.224062e+05,1161229,1.162210e+06
253,618626,6.222999e+05,1164612,1.161662e+06
254,621847,6.222679e+05,1157519,1.161179e+06
255,619446,6.223143e+05,1156027,1.160478e+06
256,623223,6.223083e+05,1150255,1.159912e+06
257,624584,6.223383e+05,1156555,1.159215e+06
258,622394,6.223160e+05,1154392,1.158680e+06
259,622136,6.223145e+05,1155715,1.158101e+06
260,626731,6.222272e+05,1153838,1.157621e+06
261,615226,6.222278e+05,1157810,1.157092e+06
262,615562,6.220888e+05,1162737,1.156603e+06
263,621810,6.221026e+05,1155673,1.156191e+06
264,618996,6.220149e+05,1156027,1.155662e+06
265,619382,6.220393e+05,1151617,1.155220e+06
266,620878,6.219887e+05,1152368,1.154657e+06
267,619539,6.218789e+05,1155583,1.154278e+06
268,627656,6.219133e+05,1147491,1.153784e+06
269,623742,6.218318e+05,1155278,1.153276e+06
270,619966,6.216065e+05,1145800,1.152936e+06
271,621910,6.215592e+05,1152366,1.152614e+06
272,624529,6.215853e+05,1151921,1.152369e+06
273,622298,6.216370e+05,1153690,1.151983e+06
274,617788,6.216666e+05,1149741,1.151584e+06
275,622194,6.217152e+05,1144958,1.151429e+06
276,624122,6.216718e+05,1150422,1.151159e+06
277,622027,6.216279e+05,1141199,1.150976e+06
278,621370,6.214796e+05,1153759,1.150748e+06
279,623616,6.215084e+05,1146811,1.150653e+06
280,623162,621491,1144205,1.150605e+06
281,625122,6.214867e+05,1143988,1.150557e+06
282,617324,6.215032e+05,1144886,1.150726e+06
283,622179,6.214440e+05,1147287,1.150681e+06
284,623056,6.214517e+05,1143868,1.150938e+06
285,620246,6.214692e+05,1152616,1.151214e+06
286,618188,6.213550e+05,1145879,1.151498e+06
287,620775,6.214321e+05,1147743,1.151763e+06
288,623480,6.215888e+05,1148222,1.151869e+06
289,620987,6.215414e+05,1150463,1.152216e+06
290,627454,6.216185e+05,1150457,1.152362e+06
291,619681,6.218336e+05,1144358,1.152778e+06
292,618854,6.218536e+05,1151625,1.153099e+06
293,624946,6.220918e+05,1143046,1.153597e+06
294,622617,6.220194e+05,1143309,1.154253e+06
295,618844,6.220737e+05,1152847,1.154728e+06
296,620973,6.221868e+05,1152560,1.155445e+06
297,624581,6.222673e+05,1150892,1.156049e+06
298,621449,6.223895e+05,1146569,1.156522e+06
299,623932,6.224998e+05,1150598,1.156977e+06
300,618796,6.227414e+05,1150341,1.157695e+06
301,620433,6.228645e+05,1147089,1.158323e+06
302,619583,6.229156e+05,1151528,1.159088e+06
303,617202,6.230335e+05,1149607,1.159825e+06
304,620090,6.232481e+05,1159783,1.160362e+06
305,620962,6.234503e+05,1155074,1.161092e+06
306,619229,6.236001e+05,1153544,1.161959e+06
307,624064,6.237426e+05,1158903,1.162838e+06
308,621562,6.240050e+05,1154270,1.163728e+06
309,622790,6.242749e+05,1167500,1.164579e+06
310,623027,6.244386e+05,1169774,1.165439e+06
311,620905,6.246288e+05,1168314,1.166198e+06
312,619157,624837,1171344,1.167178e+06
313,623557,6.250156e+05,1168131,1.168115e+06
314,619390,6.252034e+05,1173357,1.169061e+06
315,622931,6.254758e+05,1163493,1.170003e+06
316,630350,6.254050e+05,1172806,1.170994e+06
317,621901,6.255617e+05,1168759,1.172055e+06
318,631684,6.257988e+05,1180964,1.172946e+06
319,623964,6.258388e+05,1180954,1.174103e+06
320,626514,626006,1179498,1.175316e+06
321,625731,6.262757e+05,1182393,1.176207e+06
322,626018,6.263962e+05,1183139,1.177154e+06
323,630760,6.265692e+05,1176064,1.178279e+06
324,627921,6.267250e+05,1176915,1.179436e+06
325,630110,6.268734e+05,1186310,1180559
326,628472,6.269344e+05,1176985,1.181623e+06
327,626731,6.270773e+05,1189456,1.182777e+06
328,628039,6.271947e+05,1178808,1.183806e+06
329,632314,6.273062e+05,1181106,1.184813e+06
330,633928,6.273704e+05,1184077,1.185702e+06
331,630802,6.274626e+05,1188394,1.186475e+06
332,632392,6.275555e+05,1188838,1.187462e+06
333,630703,6.275960e+05,1190253,1.188151e+06
334,635946,6.276565e+05,1190684,1.189217e+06
335,631406,6.276421e+05,1187759,1.189960e+06
336,629946,6.276825e+05,1191340,1.190629e+06
337,628804,6.278744e+05,1195825,1.191247e+06
338,629882,6.280542e+05,1195522,1.191731e+06
339,633059,6.281600e+05,1196502,1.192425e+06
340,634878,6.282602e+05,1198512,1.193001e+06
341,623847,6.283051e+05,1200977,1.193638e+06
342,627669,6.281964e+05,1198449,1.194039e+06
343,630947,6.281907e+05,1197072,1.194520e+06
344,626988,6.281036e+05,1202044,1.194713e+06
345,631143,6.281130e+05,1205176,1.195027e+06
346,632598,6.280962e+05,1198285,1.195220e+06
347,627118,6.281182e+05,1200874,1.195414e+06
348,633404,6.281336e+05,1208269,1.195631e+06
349,629395,6.279525e+05,1205568,1.195808e+06
350,631503,6.277296e+05,1207880,1.196032e+06
351,621907,6.275078e+05,1204629,1.196041e+06
352,627719,6.271936e+05,1205908,1.196124e+06
353,625571,6.269275e+05,1204026,1.195953e+06
354,622886,6.266671e+05,1200954,1.196128e+06
355,623366,6.263856e+05,1205130,1.196118e+06
356,625665,6.260310e+05,1194512,1.196124e+06
357,623966,6.257553e+05,1203843,1.196027e+06
358,626131,6.254771e+05,1194069,1.195889e+06
359,624649,6.251916e+05,1208631,1.195742e+06
360,622051,6.248170e+05,1205381,1.195475e+06
361,625087,6.245559e+05,1203908,1.195293e+06
362,630695,6.242966e+05,1199841,1.195050e+06
363,628327,6.239982e+05,1195994,1.194711e+06
364,628954,6.237222e+05,1203566,1.194467e+06
365,624497,6.234015e+05,1202713,1.194079e+06
366,625223,6.231350e+05,1195989,1.193728e+06
367,624807,6.230168e+05,1193231,1.193318e+06
368,621607,6.228036e+05,1193293,1192896
369,627244,6.225147e+05,1190818,1.192326e+06
370,624441,6.222014e+05,1196989,1.191672e+06
371,625657,6.218675e+05,1189322,1.190906e+06
372,626857,6.214895e+05,1192303,1.190302e+06
373,626801,6.211676e+05,1194180,1.189748e+06
374,621524,6.207759e+05,1185079,1.188772e+06
375,616555,6.204490e+05,1188367,1.187989e+06
376,618796,6.200039e+05,1186740,1.187274e+06
377,612448,6.198204e+05,1181259,1.186492e+06
378,613162,6.195019e+05,1180737,1.185565e+06
379,614759,6.191873e+05,1187709,1.184603e+06
380,617954,6.189247e+05,1180576,1.183664e+06
381,615846,6.186270e+05,1184387,1.182560e+06
382,616740,6.183473e+05,1183484,1.181806e+06
383,618206,6.179972e+05,1181795,1.180813e+06
384,616142,617656,1182726,1.179992e+06
385,616839,6.173976e+05,1177072,1.178959e+06
386,618090,6.172859e+05,1178503,1.177922e+06
387,616721,6.169107e+05,1178917,1.177042e+06
388,613588,6.166009e+05,1178563,1.176177e+06
389,615807,6.162651e+05,1183073,1.175330e+06
390,616704,6.158085e+05,1176726,1.174234e+06
391,621286,6.155368e+05,1180583,1.173377e+06
392,617817,6.153487e+05,1180093,1.172368e+06
393,616794,615011,1176909,1.171531e+06
394,616216,6.147153e+05,1168024,1.170610e+06
395,611009,6.143468e+05,1168662,1.169786e+06
396,614116,614024,1166103,1.168709e+06
397,613316,6.135960e+05,1167476,1.167954e+06
398,610704,6.132281e+05,1172622,1.167138e+06
399,613426,6.128514e+05,1158515,1.166232e+06
400,612725,6.125672e+05,1165641,1.165619e+06
401,608801,6.125015e+05,1171418,1.164676e+06
402,612546,6.123524e+05,1164750,1.163922e+06
403,611477,6.123178e+05,1158605,1.163244e+06
404,609525,6.123762e+05,1154982,1.162576e+06
405,609498,6.121906e+05,1153071,1.161829e+06
406,608183,6.120105e+05,1148814,1.161160e+06
407,611398,6.119049e+05,1156040,1.160506e+06
408,606113,6.117841e+05,1153227,1.159686e+06
409,608728,6.116268e+05,1152180,1.159009e+06
410,611470,6.115097e+05,1155936,1.158338e+06
411,616353,6.113312e+05,1152490,1.157639e+06
412,605952,6.112660e+05,1159068,1.156830e+06
413,614897,6.111675e+05,1155701,1.156050e+06
414,611202,6.111788e+05,1152814,1.155262e+06
415,605669,6.110255e+05,1147660,1.154368e+06
416,610637,6.109395e+05,1159012,1.153555e+06
417,615631,6.107125e+05,1144521,1.152844e+06
418,607584,6.105967e+05,1150566,1.152045e+06
419,606524,6.104816e+05,1146315,1.151272e+06
420,608454,6.104657e+05,1148756,1.150778e+06
421,607977,6.105071e+05,1142099,1.150177e+06
422,603827,6.104832e+05,1150798,1.149820e+06
423,608096,6.105078e+05,1150674,1.149351e+06
424,607589,6.104945e+05,1148000,1.148583e+06
425,607028,6.105159e+05,1153785,1.148276e+06
426,613206,6.103782e+05,1140294,1.147715e+06
427,611190,6.104734e+05,1148267,1.146945e+06
428,610688,6.104293e+05,1146712,1.146323e+06
429,616138,6.104004e+05,1146677,1.145905e+06
430,605292,6.104548e+05,1149584,1.145540e+06
431,608771,6.104571e+05,1146459,1.145140e+06
432,610461,6.105699e+05,1151064,1.144885e+06
433,610578,6.106621e+05,1141634,1.144522e+06
434,610185,6.107779e+05,1147289,1.144085e+06
435,610169,6.108679e+05,1148498,1.143791e+06
436,607733,6.108862e+05,1141411,1.143439e+06
437,614765,6.107596e+05,1137274,1.143027e+06
438,611697,6.108790e+05,1139128,1.142432e+06
439,614165,6.108377e+05,1138353,1.141960e+06
440,607991,6.108696e+05,1137481,1.141525e+06
441,612318,6.111506e+05,1135287,1.141380e+06
442,609707,6.113458e+05,1144311,1.140988e+06
443,611911,611309,1139350,1.140742e+06
444,610926,6.113916e+05,1137459,1.140379e+06
445,615405,6.114617e+05,1142828,1.140213e+06
446,613122,6.115847e+05,1138038,1.140135e+06
447,612897,6.117833e+05,1147883,1.139926e+06
448,614567,6.119710e+05,1143559,1.139805e+06
449,610027,6.121476e+05,1133450,1.139536e+06
450,614517,6.123197e+05,1142882,1.139421e+06
451,605704,6.124739e+05,1136994,1.138972e+06
452,613655,6.125560e+05,1132186,1.138738e+06
453,610296,6.126705e+05,1132986,1.138572e+06
454,610003,6.128083e+05,1137316,1.138673e+06
455,612303,6.128754e+05,1136371,1.138537e+06
456,609614,6.131652e+05,1132676,1.138395e+06
457,613935,6.132618e+05,1135816,1138339
458,616101,6.134005e+05,1137479,1.138258e+06
459,612017,6.135196e+05,1130941,1138196
460,613319,6.136377e+05,1137198,1.138116e+06
461,612405,6.138339e+05,1138004,1.138109e+06
462,609895,6.140121e+05,1131467,1.138256e+06
463,612040,6.140970e+05,1128727,1.138426e+06
464,612790,6.142851e+05,1131605,1.138636e+06
465,612830,6.144731e+05,1130635,1.138825e+06
466,620003,6.147026e+05,1140301,1.139038e+06
467,620590,6.149611e+05,1139006,1.139165e+06
468,613754,6.151461e+05,1131950,1.139185e+06
469,611798,6.153386e+05,1132096,1.139383e+06
470,610099,6.154780e+05,1137812,1.139614e+06
471,614728,6.154941e+05,1144767,1.139763e+06
472,618104,6.156488e+05,1131475,1.140069e+06
473,613397,6.158180e+05,1144613,1.140000e+06
474,617106,6.160573e+05,1136937,1.140285e+06
475,616364,6.162663e+05,1142158,1140561
476,614895,6.164055e+05,1130885,1.140623e+06
477,617390,6.167540e+05,1128353,1.141040e+06
478,617033,6.169856e+05,1139811,1.141458e+06
479,617714,6.171627e+05,1151842,1.141928e+06
480,619560,6.174570e+05,1139739,1.142246e+06
481,620070,6.176176e+05,1142356,1.142686e+06
482,613699,6.178109e+05,1143608,1.143336e+06
483,617532,6.177755e+05,1146921,1.143894e+06
484,616657,6.179226e+05,1138484,1.144297e+06
485,616206,6.181267e+05,1143196,1.144993e+06
486,620174,6.182408e+05,1148150,1.145396e+06
487,616823,6.183601e+05,1148899,1.145862e+06
488,619096,6.185015e+05,1145954,1.146524e+06
489,621287,6.186534e+05,1149849,1.147313e+06
490,623754,6.188626e+05,1147998,1.148031e+06
491,619694,6.189016e+05,1148354,1.148794e+06
492,625503,6.189218e+05,1141764,1.149450e+06
493,619143,6.188549e+05,1145292,1.150051e+06
494,621727,6.189731e+05,1149468,1.150788e+06
495,618034,6.191561e+05,1149212,1.151508e+06
496,616229,6.192845e+05,1150473,1.152240e+06
497,621011,6.193587e+05,1153640,1.152772e+06
498,621524,6.194332e+05,1144360,1.153687e+06
499,626774,6.195947e+05,1158055,1.154337e+06
500,620687,6.196455e+05,1147550,1.155203e+06
501,621615,6.197559e+05,1146040,1.155976e+06
502,623478,6.198363e+05,1158275,1.156862e+06
503,625467,6.199945e+05,1153501,1.157656e+06
504,619327,6.200804e+05,1156954,1.158300e+06
505,625014,620236,1153512,1.158670e+06
506,620493,6.203128e+05,1158849,1.159389e+06
507,619469,6.203298e+05,1165821,1.160046e+06
508,612130,6.204408e+05,1164268,1.160795e+06
509,623603,6.205015e+05,1158004,1.161390e+06
510,622430,6.205296e+05,1166476,1.162040e+06
511,619134,6.205401e+05,1157718,1.162732e+06
512,618492,6.204600e+05,1161785,1.163171e+06
513,617105,6.203575e+05,1165236,1.163705e+06
514,619788,6.202208e+05,1168946,1.164343e+06
515,623458,6.201510e+05,1168219,1.164881e+06
516,614818,6.200091e+05,1169545,1.165438e+06
517,621035,6.199522e+05,1173749,1.165967e+06
518,617176,6.198214e+05,1169707,1.166687e+06
519,619785,6.197142e+05,1169515,1.167298e+06
520,621128,6.196077e+05,1168829,1.167712e+06
521,616649,6.196101e+05,1175115,1.168309e+06
522,618511,6.196895e+05,1171888,1.168866e+06
523,621906,6.196160e+05,1178151,1.169317e+06
524,621635,6.195303e+05,1177763,1.169738e+06
525,619696,6.194025e+05,1181120,1170018
526,621994,6.194085e+05,1181596,1.170592e+06
527,618995,6.192848e+05,1176075,1.171040e+06
528,625459,6.190245e+05,1168840,1.171329e+06
529,621413,6.187699e+05,1172617,1.171832e+06
530,625649,6.186747e+05,1170710,1.172257e+06
531,623477,6.185051e+05,1176435,1.172669e+06
532,620937,6.183099e+05,1175867,1.173027e+06
533,619358,6.181686e+05,1181791,1.173201e+06
534,620632,6.181855e+05,1177286,1.173389e+06
535,618086,6.179429e+05,1171629,1.173607e+06
536,616744,6.178903e+05,1178496,1.173782e+06
537,616087,6.178213e+05,1170544,1.174102e+06
538,611596,6.176885e+05,1176135,1.174295e+06
539,612123,6.176012e+05,1178463,1.174286e+06
540,617728,6.175381e+05,1177314,1.174409e+06
541,616520,6.172956e+05,1176385,1.174384e+06
542,616792,6.173480e+05,1175340,1.174379e+06
543,618830,6.172553e+05,1178457,1.174239e+06
544,613678,6.171322e+05,1176481,1.174026e+06
545,616292,6.169020e+05,1170564,1.173823e+06
546,618158,6.167103e+05,1179669,1.173601e+06
547,620279,6.165983e+05,1178883,1.173436e+06
548,617261,6.163659e+05,1176632,1.173116e+06
549,617154,6.161248e+05,1165836,1.172722e+06
550,620254,6.158453e+05,1172337,1.172537e+06
551,620997,6.158317e+05,1176805,1.172282e+06
552,615307,6.155870e+05,1168909,1.171852e+06
553,610199,6.154667e+05,1172989,1.171391e+06
554,612482,6.151811e+05,1179198,1.171218e+06
555,614475,6.149222e+05,1178607,1.170817e+06
556,616361,6.145998e+05,1174542,1.170395e+06
557,610539,6.143783e+05,1177094,1.170102e+06
558,612262,6.141187e+05,1174681,1.169709e+06
559,612993,6.139550e+05,1173856,1.169330e+06
560,611230,6.136557e+05,1169138,1.168935e+06
561,619746,6.134678e+05,1175413,1.168770e+06
562,615618,6.133504e+05,1174027,1.168444e+06
563,611721,6.132491e+05,1171615,1.168118e+06
564,612648,6.132552e+05,1164795,1.167735e+06
565,616571,6.132287e+05,1175225,1.167368e+06
566,611090,6.130714e+05,1166946,1.166860e+06
567,617490,6.129654e+05,1169289,1.166431e+06
568,616310,6.128789e+05,1166586,1.165918e+06
569,610896,6.127104e+05,1158841,1.165224e+06
570,608048,6.126230e+05,1159165,1164652
571,611347,6.124843e+05,1157522,1.164112e+06
572,610940,6.122697e+05,1166687,1.163450e+06
573,606659,612052,1155554,1.162741e+06
574,609611,6.119005e+05,1158048,1.162208e+06
575,607380,6.117092e+05,1168357,1.161849e+06
576,619002,6.114662e+05,1168088,1.161472e+06
