611,1127212
612,1138541
613,1140117
614,1126097
615,1135581
616,1142544
617,1132764
618,1126189
619,1130560
620,1130852
621,1131895
622,1129536
623,1134260
624,1132835
625,1131585
626,1136520
627,1126879
628,1129154
629,1131040
630,1125171
631,1127397
632,1121830
633,1127493
634,1131677
635,1131212
636,1128749
637,1132629
638,1136875
639,1122535
640,1134635
641,1131965
642,1140052
643,1132338
644,1130239
645,1136677
646,1136485
647,1127697
648,1137405
649,1137495
650,1134473
651,1135309
652,1139322
653,1136916
654,1137613
655,1134931
656,1136354
657,1134734
658,1130156
659,1136419
660,1127337
661,1128851
662,1131182
663,1134165
664,1142151
665,1141804
666,1132181
667,1137030
668,1138229
669,1142611
670,1137903
671,1140849
672,1141637
673,1136603
674,1132451
675,1141155
676,1133458
677,1142642
678,1142593
679,1139176
680,1141693
681,1146077
682,1145786
683,1136535
684,1140676
685,1132385
686,1147154
687,1139623
688,1144866
689,1151432
690,1145607
691,1149612
692,1146931
693,1152060
694,1153594
695,1148729
696,1146622
697,1153747
698,1150792
699,1149432
700,1153388
701,1146852
702,1145417
703,1150149
704,1153919
705,1153661
706,1152286
707,1156422
708,1169627
709,1158994
710,1156852
711,1150537
712,1158620
713,1154590
714,1163851
715,1160252
716,1158695
717,1154915
718,1163460
719,1159575
720,1153910
721,1151696
722,1156578
723,1156543
724,1160400
725,1157187
726,1155806
727,1153114
728,1156627
729,1158857
730,1153078
731,1157534
732,1160695
733,1155262
734,1159454
735,1160146
736,1164170
737,1158522
738,1157265
739,1152861
740,1161529
741,1163052
742,1155820
743,1154643
744,1159599
745,1154333
746,1159215
747,1160830
748,1159538
749,1161014
750,1165445
751,1152182
752,1163438
753,1160178
754,1161488
755,1166234
756,1158660
757,1162542
758,1151245
759,1155513
760,1162781
761,1153639
762,1155624
763,1147944
764,1148954
765,1156183
766,1156611
767,1149634
768,1148995
769,1150197
770,1149493
771,1144668
772,1147792
773,1149002
774,1141020
775,1144521
776,1149959
777,1154424
778,1145828
779,1142689
780,1139423
781,1143854
782,1140892
783,1139787
784,1147854
785,1147392
786,1140867
787,1139483
788,1145350
789,1144817
790,1145589
791,1140021
792,1140627
793,1136836
794,1144856
795,1139130
796,1142531
797,1142155
798,1149655
799,1144024
800,1132247
801,1136084
802,1137784
803,1138933
804,1135444
805,1136039
806,1131457
807,1141466
808,1139251
809,1136130
810,1132096
811,1133319
812,1125373
813,1132581
814,1128542
815,1123345
816,1136654
817,1136498
818,1127961
819,1127123
820,1131461
821,1134710
822,1132291
823,1129780
824,1132957
825,1132558
826,1133784
827,1131413
828,1136993
829,1129751
830,1128719
831,1131792
832,1134587
833,1129972
834,1135372
835,1129539
836,1143781
837,1131897
838,1130522
839,1132577
840,1126550
841,1132045
842,1131801
843,1131343
844,1134534
845,1141346
846,1138902
847,1138868
848,1134994
849,1137003
850,1135184
851,1135366
852,1129950
853,1141165
854,1137319
855,1138837
856,1144743
857,1136970
858,1126569
859,1141023
860,1135976
861,1141128
862,1142460
863,1135166
864,1140953
865,1138318
866,1144145
867,1139743
868,1139392
869,1135880
870,1143074
871,1136211
872,1140841
873,1137564
874,1140647
875,1144521
876,1139440
877,1150877
878,1146925
879,1142591
880,1139121
881,1146677
882,1151415
883,1147250
884,1144117
885,1152935
886,1150189
887,1149918
888,1141489
889,1147531
890,1151861
891,1145573
892,1143031
893,1154122
894,1142280
895,1150117
896,1143596
897,1147211
898,1151501
899,1151902
900,1154014
901,1150092
902,1150361
903,1147080
904,1149605
905,1156922
906,1146854
907,1147272
908,1148900
909,1152805
910,1161359
911,1149320
912,1148048
913,1155470
914,1155462
915,1143228
916,1149656
917,1148721
918,1153559
919,1142545
920,1148505
921,1144607
922,1146154
923,1149533
924,1149217
925,1143892
926,1148182
927,1155775
928,1152336
929,1154536
930,1156043
931,1155164
932,1146823
933,1147049
934,1140820
935,1148880
936,1151633
937,1148958
938,1139944
939,1151890
940,1146623
941,1146005
942,1151208
943,1146247
944,1144962
945,1143393
946,1136076
947,1143519
948,1140538
949,1146927
950,1143297
951,1146994
952,1141824
953,1146597
954,1146502
955,1144257
956,1146758
957,1146434
958,1142896
959,1142694
960,1134695
961,1143479
962,1140534
963,1145394
964,1145662
965,1139505
966,1137111
967,1141671
968,1139332
969,1133791
970,1145460
971,1134072
972,1134455
973,1136727
974,1144016
975,1136443
976,1137553
977,1133135
978,1131898
979,1127524
980,1134191
981,1143881
982,1133615
983,1130359
984,1131603
985,1126951
986,1130531
987,1129458
988,1130907
989,1134086
990,1137945
991,1126370
992,1140159
993,1130145
994,1135224
995,1137540
996,1133362
997,1133246
998,1137465
999,1131522
1000,1137339
